pokemon_slug,move_slug,method,level
eiscue,endure,machine,0
eiscue,facade,machine,0
eiscue,feather-dance,machine,0
eiscue,flip-turn,machine,0
eiscue,freeze-dry,level-up,36
eiscue,giga-impact,machine,0
eiscue,headbutt,level-up,24
eiscue,head-smash,egg,0
eiscue,hydro-pump,machine,0
eiscue,hyper-beam,machine,0
eiscue,ice-beam,machine,0
eiscue,ice-punch,machine,0
eiscue,ice-spinner,machine,0
eiscue,icicle-crash,egg,0
eiscue,icicle-spear,machine,0
eiscue,icy-wind,machine,0
eiscue,icy-wind,level-up,18
eiscue,iron-defense,machine,0
eiscue,iron-head,machine,0
eiscue,liquidation,machine,0
eiscue,mist,level-up,6
eiscue,powder-snow,level-up,1
eiscue,protect,machine,0
eiscue,rain-dance,machine,0
eiscue,reflect,machine,0
eiscue,rest,machine,0
eiscue,reversal,machine,0
eiscue,sleep-talk,machine,0
eiscue,snowscape,machine,0
eiscue,snowscape,level-up,42
eiscue,soak,egg,0
eiscue,substitute,machine,0
eiscue,surf,machine,0
eiscue,surf,level-up,54
eiscue,tackle,level-up,1
eiscue,take-down,machine,0
eiscue,tera-blast,machine,0
eiscue,waterfall,machine,0
eiscue,water-pulse,machine,0
eiscue,weather-ball,machine,0
eiscue,weather-ball,level-up,12
eiscue,whirlpool,machine,0
eiscue,zen-headbutt,machine,0
eiscue-noice,agility,machine,0
eiscue-noice,amnesia,machine,0
eiscue-noice,amnesia,level-up,30
eiscue-noice,aqua-ring,egg,0
eiscue-noice,aurora-veil,level-up,48
eiscue-noice,avalanche,machine,0
eiscue-noice,belly-drum,egg,0
eiscue-noice,blizzard,machine,0
eiscue-noice,blizzard,level-up,60
eiscue-noice,body-slam,machine,0
eiscue-noice,chilling-water,machine,0
eiscue-noice,double-edge,machine,0
eiscue-noice,double-edge,egg,0
eiscue-noice,endure,machine,0
eiscue-noice,facade,machine,0
eiscue-noice,feather-dance,machine,0
eiscue-noice,flip-turn,machine,0
eiscue-noice,freeze-dry,level-up,36
eiscue-noice,giga-impact,machine,0
eiscue-noice,headbutt,level-up,24
eiscue-noice,head-smash,egg,0
eiscue-noice,hydro-pump,machine,0
eiscue-noice,hyper-beam,machine,0
eiscue-noice,ice-beam,machine,0
eiscue-noice,ice-punch,machine,0
eiscue-noice,ice-spinner,machine,0
eiscue-noice,icicle-crash,egg,0
eiscue-noice,icicle-spear,machine,0
eiscue-noice,icy-wind,machine,0
eiscue-noice,icy-wind,level-up,18
eiscue-noice,iron-defense,machine,0
eiscue-noice,iron-head,machine,0
eiscue-noice,liquidation,machine,0
eiscue-noice,mist,level-up,6
eiscue-noice,powder-snow,level-up,1
eiscue-noice,protect,machine,0
eiscue-noice,rain-dance,machine,0
eiscue-noice,reflect,machine,0
eiscue-noice,rest,machine,0
eiscue-noice,reversal,machine,0
eiscue-noice,sleep-talk,machine,0
eiscue-noice,snowscape,machine,0
eiscue-noice,snowscape,level-up,42
eiscue-noice,soak,egg,0
eiscue-noice,substitute,machine,0
eiscue-noice,surf,machine,0
eiscue-noice,surf,level-up,54
eiscue-noice,tackle,level-up,1
eiscue-noice,take-down,machine,0
eiscue-noice,tera-blast,machine,0
eiscue-noice,waterfall,machine,0
eiscue-noice,water-pulse,machine,0
eiscue-noice,weather-ball,machine,0
eiscue-noice,weather-ball,level-up,12
eiscue-noice,whirlpool,machine,0
eiscue-noice,zen-headbutt,machine,0
indeedee,after-you,level-up,25
indeedee,body-slam,machine,0
indeedee,calm-mind,machine,0
indeedee,calm-mind,level-up,40
indeedee,dazzling-gleam,machine,0
indeedee,disarming-voice,machine,0
indeedee,disarming-voice,level-up,10
indeedee,draining-kiss,machine,0
indeedee,drain-punch,machine,0
indeedee,encore,machine,0
indeedee,encore,level-up,5
indeedee,endure,machine,0
indeedee,energy-ball,machine,0
indeedee,expanding-force,machine,0
indeedee,extrasensory,egg,0
indeedee,facade,machine,0
indeedee,fake-out,egg,0
indeedee,gravity,machine,0
indeedee,healing-wish,level-up,30
indeedee,helping-hand,machine,0
indeedee,helping-hand,level-up,20
indeedee,hyper-voice,machine,0
indeedee,imprison,machine,0
indeedee,last-resort,level-up,55
indeedee,magical-leaf,machine,0
indeedee,metronome,machine,0
indeedee,play-nice,level-up,1
indeedee,play-rough,machine,0
indeedee,power-split,level-up,45
indeedee,protect,machine,0
indeedee,psybeam,machine,0
indeedee,psybeam,level-up,15
indeedee,psychic,machine,0
indeedee,psychic,level-up,35
indeedee,psychic-noise,machine,0
indeedee,psychic-terrain,machine,0
indeedee,psychic-terrain,level-up,50
indeedee,psych-up,machine,0
indeedee,psych-up,egg,0
indeedee,psyshock,machine,0
indeedee,rest,machine,0
indeedee,shadow-ball,machine,0
indeedee,skill-swap,machine,0
indeedee,sleep-talk,machine,0
indeedee,stored-power,machine,0
indeedee,stored-power,level-up,1
indeedee,substitute,machine,0
indeedee,swift,machine,0
indeedee,take-down,machine,0
indeedee,tera-blast,machine,0
indeedee,trick,machine,0
indeedee,trick-room,machine,0
indeedee,zen-headbutt,machine,0
indeedee-f,alluring-voice,machine,0
indeedee-f,baton-pass,machine,0
indeedee-f,baton-pass,level-up,5
indeedee-f,body-slam,machine,0
indeedee-f,calm-mind,machine,0
indeedee-f,calm-mind,level-up,40
indeedee-f,charm,machine,0
indeedee-f,dazzling-gleam,machine,0
indeedee-f,disarming-voice,machine,0
indeedee-f,disarming-voice,level-up,10
indeedee-f,draining-kiss,machine,0
indeedee-f,drain-punch,machine,0
indeedee-f,endure,machine,0
indeedee-f,energy-ball,machine,0
indeedee-f,facade,machine,0
indeedee-f,fake-out,egg,0
indeedee-f,follow-me,level-up,25
indeedee-f,guard-split,level-up,45
indeedee-f,healing-wish,level-up,30
indeedee-f,heal-pulse,egg,0
indeedee-f,helping-hand,machine,0
indeedee-f,helping-hand,level-up,20
indeedee-f,hyper-voice,machine,0
indeedee-f,imprison,machine,0
indeedee-f,light-screen,machine,0
indeedee-f,magical-leaf,machine,0
indeedee-f,metronome,machine,0
indeedee-f,play-nice,level-up,1
indeedee-f,play-rough,machine,0
indeedee-f,protect,machine,0
indeedee-f,psybeam,machine,0
indeedee-f,psybeam,level-up,15
indeedee-f,psychic,machine,0
indeedee-f,psychic,level-up,35
indeedee-f,psychic-terrain,machine,0
indeedee-f,psychic-terrain,level-up,50
indeedee-f,psych-up,machine,0
indeedee-f,psych-up,egg,0
indeedee-f,psyshock,machine,0
indeedee-f,reflect,machine,0
indeedee-f,rest,machine,0
indeedee-f,shadow-ball,machine,0
indeedee-f,skill-swap,machine,0
indeedee-f,sleep-talk,machine,0
indeedee-f,stored-power,machine,0
indeedee-f,stored-power,level-up,1
indeedee-f,substitute,machine,0
indeedee-f,swift,machine,0
indeedee-f,take-down,machine,0
indeedee-f,tera-blast,machine,0
indeedee-f,trick,machine,0
indeedee-f,trick-room,machine,0
indeedee-f,zen-headbutt,machine,0
indeedee-f,after-you,level-up,25
indeedee-f,encore,machine,0
indeedee-f,encore,level-up,5
indeedee-f,expanding-force,machine,0
indeedee-f,extrasensory,egg,0
indeedee-f,gravity,machine,0
indeedee-f,last-resort,level-up,55
indeedee-f,power-split,level-up,45
indeedee-f,psychic-noise,machine,0
morpeko,agility,machine,0
morpeko,agility,level-up,40
morpeko,aura-wheel,level-up,55
morpeko,baton-pass,machine,0
morpeko,bite,level-up,25
morpeko,brick-break,machine,0
morpeko,bullet-seed,machine,0
morpeko,bullet-seed,level-up,45
morpeko,charge,machine,0
morpeko,charge,egg,0
morpeko,charge-beam,machine,0
morpeko,crunch,machine,0
morpeko,crunch,level-up,50
morpeko,dark-pulse,machine,0
morpeko,double-edge,machine,0
morpeko,eerie-impulse,machine,0
morpeko,electric-terrain,machine,0
morpeko,electro-ball,machine,0
morpeko,electroweb,machine,0
morpeko,endeavor,machine,0
morpeko,endure,machine,0
morpeko,facade,machine,0
morpeko,fake-out,egg,0
morpeko,fake-tears,machine,0
morpeko,fire-fang,machine,0
morpeko,flatter,level-up,20
morpeko,fling,machine,0
morpeko,foul-play,machine,0
morpeko,ice-fang,machine,0
morpeko,knock-off,machine,0
morpeko,lash-out,machine,0
morpeko,leer,level-up,5
morpeko,nasty-plot,machine,0
morpeko,outrage,machine,0
morpeko,parting-shot,egg,0
morpeko,power-trip,level-up,10
morpeko,protect,machine,0
morpeko,psychic-fangs,machine,0
morpeko,quash,egg,0
morpeko,quick-attack,level-up,15
morpeko,rapid-spin,egg,0
morpeko,rest,machine,0
morpeko,reversal,machine,0
morpeko,scary-face,machine,0
morpeko,seed-bomb,machine,0
morpeko,sleep-talk,machine,0
morpeko,snarl,machine,0
morpeko,spark,level-up,30
morpeko,spite,machine,0
morpeko,stomping-tantrum,machine,0
morpeko,substitute,machine,0
morpeko,super-fang,machine,0
morpeko,super-fang,egg,0
morpeko,swagger,egg,0
morpeko,swift,machine,0
morpeko,tail-whip,level-up,1
morpeko,take-down,machine,0
morpeko,taunt,machine,0
morpeko,tera-blast,machine,0
morpeko,thief,machine,0
morpeko,thrash,level-up,60
morpeko,thunder,machine,0
morpeko,thunderbolt,machine,0
morpeko,thunder-fang,machine,0
morpeko,thunder-punch,machine,0
morpeko,thunder-shock,level-up,1
morpeko,thunder-wave,machine,0
morpeko,tickle,egg,0
morpeko,torment,level-up,35
morpeko,uproar,machine,0
morpeko,volt-switch,machine,0
morpeko,wild-charge,machine,0
morpeko-hangry,agility,machine,0
morpeko-hangry,agility,level-up,40
morpeko-hangry,aura-wheel,level-up,55
morpeko-hangry,baton-pass,machine,0
morpeko-hangry,bite,level-up,25
morpeko-hangry,brick-break,machine,0
morpeko-hangry,bullet-seed,machine,0
morpeko-hangry,bullet-seed,level-up,45
morpeko-hangry,charge,machine,0
morpeko-hangry,charge,egg,0
morpeko-hangry,charge-beam,machine,0
morpeko-hangry,crunch,machine,0
morpeko-hangry,crunch,level-up,50
morpeko-hangry,dark-pulse,machine,0
morpeko-hangry,double-edge,machine,0
morpeko-hangry,eerie-impulse,machine,0
morpeko-hangry,electric-terrain,machine,0
morpeko-hangry,electro-ball,machine,0
morpeko-hangry,electroweb,machine,0
morpeko-hangry,endeavor,machine,0
morpeko-hangry,endure,machine,0
morpeko-hangry,facade,machine,0
morpeko-hangry,fake-out,egg,0
morpeko-hangry,fake-tears,machine,0
morpeko-hangry,fire-fang,machine,0
morpeko-hangry,flatter,level-up,20
morpeko-hangry,fling,machine,0
morpeko-hangry,foul-play,machine,0
morpeko-hangry,ice-fang,machine,0
morpeko-hangry,knock-off,machine,0
morpeko-hangry,lash-out,machine,0
morpeko-hangry,leer,level-up,5
morpeko-hangry,nasty-plot,machine,0
morpeko-hangry,outrage,machine,0
morpeko-hangry,parting-shot,egg,0
morpeko-hangry,power-trip,level-up,10
morpeko-hangry,protect,machine,0
morpeko-hangry,psychic-fangs,machine,0
morpeko-hangry,quash,egg,0
morpeko-hangry,quick-attack,level-up,15
morpeko-hangry,rapid-spin,egg,0
morpeko-hangry,rest,machine,0
morpeko-hangry,reversal,machine,0
morpeko-hangry,scary-face,machine,0
morpeko-hangry,seed-bomb,machine,0
morpeko-hangry,sleep-talk,machine,0
morpeko-hangry,snarl,machine,0
morpeko-hangry,spark,level-up,30
morpeko-hangry,spite,machine,0
morpeko-hangry,stomping-tantrum,machine,0
morpeko-hangry,substitute,machine,0
morpeko-hangry,super-fang,machine,0
morpeko-hangry,super-fang,egg,0
morpeko-hangry,swagger,egg,0
morpeko-hangry,swift,machine,0
morpeko-hangry,tail-whip,level-up,1
morpeko-hangry,take-down,machine,0
morpeko-hangry,taunt,machine,0
morpeko-hangry,tera-blast,machine,0
morpeko-hangry,thief,machine,0
morpeko-hangry,thrash,level-up,60
morpeko-hangry,thunder,machine,0
morpeko-hangry,thunderbolt,machine,0
morpeko-hangry,thunder-fang,machine,0
morpeko-hangry,thunder-punch,machine,0
morpeko-hangry,thunder-shock,level-up,1
morpeko-hangry,thunder-wave,machine,0
morpeko-hangry,tickle,egg,0
morpeko-hangry,torment,level-up,35
morpeko-hangry,uproar,machine,0
morpeko-hangry,volt-switch,machine,0
morpeko-hangry,wild-charge,machine,0
cufant,belch,egg,0
cufant,body-press,machine,0
cufant,body-slam,machine,0
cufant,brick-break,machine,0
cufant,bulldoze,machine,0
cufant,bulldoze,level-up,15
cufant,curse,machine,0
cufant,curse,egg,0
cufant,defense-curl,egg,0
cufant,dig,machine,0
cufant,dig,level-up,30
cufant,double-edge,machine,0
cufant,double-edge,egg,0
cufant,earth-power,machine,0
cufant,earthquake,machine,0
cufant,endeavor,machine,0
cufant,endure,machine,0
cufant,facade,machine,0
cufant,fissure,egg,0
cufant,flash-cannon,machine,0
cufant,fling,machine,0
cufant,growl,level-up,1
cufant,heavy-slam,machine,0
cufant,high-horsepower,machine,0
cufant,high-horsepower,level-up,50
cufant,iron-defense,machine,0
cufant,iron-defense,level-up,25
cufant,iron-head,machine,0
cufant,iron-head,level-up,40
cufant,mud-shot,machine,0
cufant,play-rough,machine,0
cufant,play-rough,level-up,45
cufant,protect,machine,0
cufant,rest,machine,0
cufant,rock-blast,machine,0
cufant,rock-slide,machine,0
cufant,rock-smash,level-up,10
cufant,rock-tomb,machine,0
cufant,rollout,level-up,5
cufant,sandstorm,machine,0
cufant,slam,egg,0
cufant,sleep-talk,machine,0
cufant,stealth-rock,machine,0
cufant,steel-beam,machine,0
cufant,stomp,level-up,20
cufant,stomping-tantrum,machine,0
cufant,stone-edge,machine,0
cufant,strength,level-up,35
cufant,substitute,machine,0
cufant,superpower,level-up,55
cufant,swagger,egg,0
cufant,tackle,level-up,1
cufant,take-down,machine,0
cufant,tera-blast,machine,0
cufant,whirlwind,egg,0
cufant,zen-headbutt,machine,0
copperajah,body-press,machine,0
copperajah,body-slam,machine,0
copperajah,brick-break,machine,0
copperajah,bulldoze,machine,0
copperajah,bulldoze,level-up,15
copperajah,curse,machine,0
copperajah,dig,machine,0
copperajah,dig,level-up,30
copperajah,double-edge,machine,0
copperajah,earth-power,machine,0
copperajah,earthquake,machine,0
copperajah,endeavor,machine,0
copperajah,endure,machine,0
copperajah,facade,machine,0
copperajah,flash-cannon,machine,0
copperajah,fling,machine,0
copperajah,giga-impact,machine,0
copperajah,growl,level-up,1
copperajah,hard-press,machine,0
copperajah,heat-crash,machine,0
copperajah,heavy-slam,machine,0
copperajah,heavy-slam,level-up,0
copperajah,high-horsepower,machine,0
copperajah,high-horsepower,level-up,58
copperajah,hyper-beam,machine,0
copperajah,iron-defense,machine,0
copperajah,iron-defense,level-up,25
copperajah,iron-head,machine,0
copperajah,iron-head,level-up,44
copperajah,knock-off,machine,0
copperajah,mud-shot,machine,0
copperajah,outrage,machine,0
copperajah,play-rough,machine,0
copperajah,play-rough,level-up,51
copperajah,protect,machine,0
copperajah,rest,machine,0
copperajah,rock-blast,machine,0
copperajah,rock-slide,machine,0
copperajah,rock-smash,level-up,10
copperajah,rock-tomb,machine,0
copperajah,rollout,level-up,5
copperajah,sandstorm,machine,0
copperajah,sleep-talk,machine,0
copperajah,smack-down,machine,0
copperajah,snarl,machine,0
copperajah,stealth-rock,machine,0
copperajah,steel-beam,machine,0
copperajah,stomp,level-up,20
copperajah,stomping-tantrum,machine,0
copperajah,stone-edge,machine,0
copperajah,strength,level-up,37
copperajah,substitute,machine,0
copperajah,supercell-slam,machine,0
copperajah,superpower,level-up,65
copperajah,tackle,level-up,1
copperajah,take-down,machine,0
copperajah,taunt,machine,0
copperajah,tera-blast,machine,0
copperajah,zen-headbutt,machine,0
copperajah,belch,egg,0
copperajah,curse,egg,0
copperajah,defense-curl,egg,0
copperajah,double-edge,egg,0
copperajah,fissure,egg,0
copperajah,slam,egg,0
copperajah,swagger,egg,0
copperajah,whirlwind,egg,0
duraludon,body-press,machine,0
duraludon,body-slam,machine,0
duraludon,breaking-swipe,machine,0
duraludon,breaking-swipe,level-up,24
duraludon,brick-break,machine,0
duraludon,dark-pulse,machine,0
duraludon,double-edge,machine,0
duraludon,draco-meteor,machine,0
duraludon,dragon-cheer,machine,0
duraludon,dragon-claw,machine,0
duraludon,dragon-claw,level-up,48
duraludon,dragon-pulse,machine,0
duraludon,dragon-tail,machine,0
duraludon,dragon-tail,level-up,30
duraludon,endure,machine,0
duraludon,facade,machine,0
duraludon,flash-cannon,machine,0
duraludon,flash-cannon,level-up,54
duraludon,focus-energy,level-up,42
duraludon,foul-play,machine,0
duraludon,giga-impact,machine,0
duraludon,gyro-ball,machine,0
duraludon,heavy-slam,machine,0
duraludon,hone-claws,level-up,12
duraludon,hyper-beam,machine,0
duraludon,hyper-beam,level-up,66
duraludon,iron-defense,machine,0
duraludon,iron-defense,level-up,36
duraludon,iron-head,machine,0
duraludon,leer,level-up,1
duraludon,light-screen,machine,0
duraludon,metal-burst,level-up,60
duraludon,metal-claw,machine,0
duraludon,metal-claw,level-up,1
duraludon,metal-sound,machine,0
duraludon,metal-sound,level-up,18
duraludon,mirror-coat,egg,0
duraludon,night-slash,egg,0
duraludon,outrage,machine,0
duraludon,protect,machine,0
duraludon,reflect,machine,0
duraludon,rest,machine,0
duraludon,roar,machine,0
duraludon,rock-slide,machine,0
duraludon,rock-smash,level-up,6
duraludon,rock-tomb,machine,0
duraludon,scary-face,machine,0
duraludon,slash,egg,0
duraludon,sleep-talk,machine,0
duraludon,snarl,machine,0
duraludon,solar-beam,machine,0
duraludon,stealth-rock,machine,0
duraludon,steel-beam,machine,0
duraludon,stone-edge,machine,0
duraludon,substitute,machine,0
duraludon,swords-dance,machine,0
duraludon,take-down,machine,0
duraludon,tera-blast,machine,0
duraludon,thunder,machine,0
duraludon,thunderbolt,machine,0
duraludon,thunder-wave,machine,0
dreepy,astonish,level-up,1
dreepy,baton-pass,machine,0
dreepy,bite,level-up,1
dreepy,confuse-ray,machine,0
dreepy,confuse-ray,egg,0
dreepy,curse,machine,0
dreepy,curse,egg,0
dreepy,disable,egg,0
dreepy,double-team,egg,0
dreepy,draco-meteor,machine,0
dreepy,dragon-tail,machine,0
dreepy,dragon-tail,egg,0
dreepy,endure,machine,0
dreepy,facade,machine,0
dreepy,helping-hand,machine,0
dreepy,infestation,level-up,1
dreepy,protect,machine,0
dreepy,quick-attack,level-up,1
dreepy,rest,machine,0
dreepy,sleep-talk,machine,0
dreepy,substitute,machine,0
dreepy,sucker-punch,egg,0
dreepy,swift,machine,0
dreepy,tera-blast,machine,0
dreepy,thunder-wave,machine,0
drakloak,acrobatics,machine,0
drakloak,agility,machine,0
drakloak,agility,level-up,24
drakloak,assurance,level-up,12
drakloak,astonish,level-up,1
drakloak,baton-pass,machine,0
drakloak,bite,level-up,1
drakloak,breaking-swipe,machine,0
drakloak,confuse-ray,machine,0
drakloak,curse,machine,0
drakloak,double-edge,machine,0
drakloak,double-edge,level-up,66
drakloak,double-hit,level-up,30
drakloak,draco-meteor,machine,0
drakloak,dragon-cheer,machine,0
drakloak,dragon-dance,machine,0
drakloak,dragon-dance,level-up,42
drakloak,dragon-pulse,machine,0
drakloak,dragon-pulse,level-up,0
drakloak,dragon-rush,level-up,61
drakloak,dragon-tail,machine,0
drakloak,endure,machine,0
drakloak,facade,machine,0
drakloak,fire-blast,machine,0
drakloak,flamethrower,machine,0
drakloak,helping-hand,machine,0
drakloak,hex,machine,0
drakloak,hex,level-up,18
drakloak,hydro-pump,machine,0
drakloak,infestation,level-up,1
drakloak,last-resort,level-up,72
drakloak,light-screen,machine,0
drakloak,lock-on,level-up,6
drakloak,night-shade,machine,0
drakloak,outrage,machine,0
